Cust_ID,Age,Customer_Segment,Customer_Vintage_Group
CC34462,40,Platinum,VG2
CC12488,32,Platinum,VG2
CC22041,42,Platinum,VG2
CC18504,50,Platinum,VG2
CC69256,36,Platinum,VG2
CC92695,47,Platinum,VG2
CC78671,34,Platinum,VG2
CC67695,43,Platinum,VG2
CC88177,50,Platinum,VG2
CC24183,48,Platinum,VG2
CC87555,34,Platinum,VG2
CC20043,20,Platinum,VG2
CC51587,34,Platinum,VG2
CC17727,30,Platinum,VG2
CC19369,36,Platinum,VG2
CC35432,41,Platinum,VG2
CC95937,36,Platinum,VG2
CC12339,29,Platinum,VG2
CC51900,32,Platinum,VG2
CC49407,37,Platinum,VG2
CC66765,37,Platinum,VG2
CC51359,42,Platinum,VG2
CC96715,35,Platinum,VG2
CC68853,50,Platinum,VG2
CC30473,34,Platinum,VG2
CC19763,49,Platinum,VG2
CC30545,43,Platinum,VG2
CC32997,30,Platinum,VG2
CC76125,38,Platinum,VG2
CC18685,31,Platinum,VG2
CC92012,20,Platinum,VG2
CC88695,49,Platinum,VG2
CC47671,47,Platinum,VG2
CC40090,20,Platinum,VG2
CC16557,22,Platinum,VG2
CC54354,47,Platinum,VG2
CC63864,43,Platinum,VG2
CC70915,40,Platinum,VG2
CC48068,45,Platinum,VG2
CC97746,47,Platinum,VG2
CC60484,46,Platinum,VG2
CC81662,49,Platinum,VG2
CC71174,42,Platinum,VG2
CC14533,24,Platinum,VG2
CC38475,25,Platinum,VG2
CC85196,41,Platinum,VG2
CC65827,26,Platinum,VG2
CC65441,46,Platinum,VG2
CC39204,20,Platinum,VG2
CC71365,39,Platinum,VG2
CC24862,47,Platinum,VG2
CC41153,46,Platinum,VG2
CC38912,47,Platinum,VG2
CC32507,22,Platinum,VG2
CC43327,23,Platinum,VG2
CC89908,34,Platinum,VG2
CC56879,30,Platinum,VG2
CC22976,29,Platinum,VG2
CC85900,37,Platinum,VG2
CC83018,24,Platinum,VG2
CC61871,26,Platinum,VG2
CC38061,30,Platinum,VG2
CC67585,37,Platinum,VG2
CC51429,44,Platinum,VG2
CC70644,50,Platinum,VG2
CC33554,48,Platinum,VG2
CC69968,49,Platinum,VG2
CC82705,26,Platinum,VG2
CC98498,37,Platinum,VG2
CC49254,20,Platinum,VG2
CC14659,21,Platinum,VG2
CC83895,24,Platinum,VG2
CC30633,36,Platinum,VG2
CC92697,48,Platinum,VG2
CC76793,27,Platinum,VG2
CC34474,34,Platinum,VG2
CC25710,23,Platinum,VG2
CC93394,35,Platinum,VG2
CC89629,36,Platinum,VG2
CC56949,24,Platinum,VG2
CC70902,47,Platinum,VG2
CC13441,47,Platinum,VG2
CC72769,40,Platinum,VG2
CC79378,37,Platinum,VG2
CC99934,29,Platinum,VG2
CC27883,49,Platinum,VG2
CC27330,48,Platinum,VG2
CC14928,26,Platinum,VG2
CC63394,38,Platinum,VG2
CC77369,40,Platinum,VG2
CC17651,23,Platinum,VG2
CC35085,39,Platinum,VG2
CC48021,49,Platinum,VG2
CC75542,34,Platinum,VG2
CC47648,47,Platinum,VG2
CC25920,35,Platinum,VG2
CC32469,40,Platinum,VG2
CC28761,40,Platinum,VG2
CC99552,44,Platinum,VG2
CC42950,46,Platinum,VG2
CC91442,46,Platinum,VG2
CC18909,22,Platinum,VG2
CC24786,32,Platinum,VG2
CC23566,36,Platinum,VG2
CC57274,22,Platinum,VG2
CC64380,30,Platinum,VG2
CC88702,33,Platinum,VG2
CC18137,37,Platinum,VG2
CC80950,45,Platinum,VG2
CC52496,27,Platinum,VG2
CC48719,26,Platinum,VG2
CC78371,47,Platinum,VG2
CC13923,40,Platinum,VG2
CC84321,30,Platinum,VG2
CC22337,35,Platinum,VG2
CC21111,43,Platinum,VG2
CC47681,24,Platinum,VG2
CC50032,29,Platinum,VG2
CC97984,23,Platinum,VG2
CC38621,41,Platinum,VG2
CC98217,32,Platinum,VG2
CC70761,23,Platinum,VG2
CC24028,38,Platinum,VG2
CC43922,20,Platinum,VG2
CC57029,38,Platinum,VG2
CC91183,48,Platinum,VG2
CC65184,47,Platinum,VG2
CC25906,41,Platinum,VG2
CC70258,25,Platinum,VG2
CC50639,26,Platinum,VG2
CC33496,43,Platinum,VG2
CC20483,32,Platinum,VG2
CC27713,42,Platinum,VG2
CC79038,47,Platinum,VG2
CC85610,29,Platinum,VG2
CC80282,44,Platinum,VG2
CC75147,39,Platinum,VG2
CC97660,29,Platinum,VG2
CC74531,30,Platinum,VG2
CC31845,25,Platinum,VG2
CC99051,31,Platinum,VG2
CC90864,23,Platinum,VG2
CC17602,23,Platinum,VG2
CC70303,20,Platinum,VG2
CC36527,40,Platinum,VG2
CC16582,40,Platinum,VG2
CC89544,40,Platinum,VG2
CC52940,41,Platinum,VG2
CC27307,36,Platinum,VG2
CC22650,37,Platinum,VG2
CC20283,39,Platinum,VG2
CC79213,27,Platinum,VG2
CC29028,47,Platinum,VG2
CC83909,21,Platinum,VG2
CC90468,30,Platinum,VG2
CC34414,36,Platinum,VG2
CC14661,30,Platinum,VG2
CC66368,41,Platinum,VG2
CC69336,41,Platinum,VG2
CC83233,49,Platinum,VG2
CC11236,38,Platinum,VG2
CC15366,42,Platinum,VG2
CC16208,41,Platinum,VG2
CC78555,26,Platinum,VG2
CC72039,38,Platinum,VG2
CC69509,46,Platinum,VG2
CC86871,30,Platinum,VG2
CC67493,40,Platinum,VG2
CC56650,24,Platinum,VG2
CC76426,28,Platinum,VG2
CC66210,41,Platinum,VG2
CC15600,44,Platinum,VG2
CC19971,26,Platinum,VG2
CC28078,34,Platinum,VG2
CC23185,47,Platinum,VG2
CC23323,39,Platinum,VG2
CC72897,46,Platinum,VG2
CC28967,23,Platinum,VG2
CC17800,47,Platinum,VG2
CC76458,46,Platinum,VG2
CC91283,50,Platinum,VG2
CC18666,27,Platinum,VG2
CC70406,49,Platinum,VG2
CC79748,30,Platinum,VG2
CC43306,41,Platinum,VG2
CC63530,22,Platinum,VG2
CC90427,35,Platinum,VG2
CC88880,32,Platinum,VG2
CC75882,27,Platinum,VG2
CC29911,28,Platinum,VG2
CC27334,46,Platinum,VG2
CC85832,48,Platinum,VG2
CC58590,48,Platinum,VG2
CC27481,39,Platinum,VG2
CC95639,30,Platinum,VG2
CC95686,50,Platinum,VG2
CC71825,42,Platinum,VG2
CC20321,29,Platinum,VG2
CC21335,46,Platinum,VG2
CC28111,23,Platinum,VG2
CC70597,47,Platinum,VG2
CC48529,29,Platinum,VG2
CC41272,23,Platinum,VG2
CC88869,21,Platinum,VG2
CC93405,23,Platinum,VG2
CC77181,29,Platinum,VG2
CC52942,45,Platinum,VG2
CC29899,45,Platinum,VG2
CC41257,27,Platinum,VG2
CC88720,41,Platinum,VG2
CC55196,23,Platinum,VG2
CC58981,34,Platinum,VG2
CC75650,26,Platinum,VG2
CC13173,28,Platinum,VG2
CC35589,42,Platinum,VG2
CC95316,23,Platinum,VG2
CC79989,20,Platinum,VG2
CC66285,30,Platinum,VG2
CC80881,27,Platinum,VG2
CC67404,50,Platinum,VG2
CC42941,40,Platinum,VG2
CC80136,22,Platinum,VG2
CC17957,38,Platinum,VG2
CC38930,23,Platinum,VG2
CC62223,36,Platinum,VG2
CC32209,47,Platinum,VG2
CC77199,26,Platinum,VG2
CC21500,31,Platinum,VG2
CC28751,34,Platinum,VG2
CC55597,39,Platinum,VG2
CC61984,48,Platinum,VG2
CC42646,27,Platinum,VG2
CC83237,50,Platinum,VG2
CC79622,29,Platinum,VG2
CC25792,37,Platinum,VG2
CC42561,49,Platinum,VG2
CC38785,27,Platinum,VG2
CC13238,49,Platinum,VG2
CC15252,23,Platinum,VG2
CC44328,48,Platinum,VG2
CC30308,43,Platinum,VG2
CC90250,22,Platinum,VG2
CC93847,28,Platinum,VG2
CC99916,49,Platinum,VG2
CC66663,34,Platinum,VG2
CC96446,26,Platinum,VG2
CC26135,23,Platinum,VG2
CC46099,37,Platinum,VG2
CC92808,23,Platinum,VG2
CC11177,45,Platinum,VG2
CC68779,42,Platinum,VG2
CC24290,43,Platinum,VG2
CC70533,37,Platinum,VG2
CC41763,24,Platinum,VG2
CC73601,32,Platinum,VG2
CC35084,23,Platinum,VG2
CC97266,27,Platinum,VG2
CC87128,33,Platinum,VG2
CC61340,20,Platinum,VG2
CC65387,21,Platinum,VG2
CC45119,29,Platinum,VG2
CC81381,50,Platinum,VG2
CC58039,33,Platinum,VG2
CC21970,23,Platinum,VG2
CC35287,24,Platinum,VG2
CC51155,25,Platinum,VG2
CC33263,25,Platinum,VG2
CC60193,31,Platinum,VG2
CC32492,33,Platinum,VG2
CC82014,32,Platinum,VG2
CC77544,31,Platinum,VG2
CC44220,47,Platinum,VG2
CC57788,34,Platinum,VG2
CC97462,20,Platinum,VG2
CC28088,45,Platinum,VG2
CC39399,24,Platinum,VG2
CC86134,43,Platinum,VG2
CC64425,41,Platinum,VG2
CC31982,44,Platinum,VG2
CC45677,37,Platinum,VG2
CC31757,32,Platinum,VG2
CC18250,32,Diamond,VG1
CC19835,26,Diamond,VG1
CC51721,37,Diamond,VG1
CC63242,41,Diamond,VG1
CC77108,23,Diamond,VG1
CC63015,30,Diamond,VG1
CC85699,23,Diamond,VG1
CC92733,24,Diamond,VG1
CC21136,33,Diamond,VG1
CC61294,30,Diamond,VG1
CC94589,50,Diamond,VG1
CC95885,43,Diamond,VG1
CC70383,28,Diamond,VG1
CC78296,22,Diamond,VG1
CC68403,46,Diamond,VG1
CC76372,30,Diamond,VG1
CC91236,25,Diamond,VG1
CC14087,46,Diamond,VG1
CC98991,20,Diamond,VG1
CC37020,22,Diamond,VG1
CC59924,35,Diamond,VG1
CC79523,47,Diamond,VG1
CC65599,48,Diamond,VG1
CC67287,29,Diamond,VG1
CC69384,29,Diamond,VG1
CC69258,34,Diamond,VG1
CC63028,46,Diamond,VG1
CC59673,50,Diamond,VG1
CC90277,36,Diamond,VG1
CC67733,38,Diamond,VG1
CC60435,43,Diamond,VG1
CC85640,37,Diamond,VG1
CC21586,28,Diamond,VG1
CC79787,42,Diamond,VG1
CC53747,22,Diamond,VG1
CC50936,40,Diamond,VG1
CC84446,22,Diamond,VG1
CC84040,35,Diamond,VG1
CC68254,24,Diamond,VG1
CC59896,37,Diamond,VG1
CC30388,24,Diamond,VG1
CC31371,36,Diamond,VG1
CC21986,44,Diamond,VG1
CC85503,40,Diamond,VG1
CC31041,48,Diamond,VG1
CC52660,39,Diamond,VG1
CC53323,36,Diamond,VG1
CC84759,32,Diamond,VG1
CC11152,47,Diamond,VG1
CC56515,25,Diamond,VG1
CC43635,44,Diamond,VG1
CC49922,43,Diamond,VG1
CC26997,27,Diamond,VG1
CC54793,50,Diamond,VG1
CC16029,40,Diamond,VG1
CC47701,39,Diamond,VG1
CC25727,31,Diamond,VG1
CC18446,31,Diamond,VG1
CC14253,23,Diamond,VG1
CC46452,26,Diamond,VG1
CC81440,27,Diamond,VG1
CC37334,37,Diamond,VG1
CC88029,32,Diamond,VG1
CC96223,31,Diamond,VG1
CC93101,23,Diamond,VG1
CC60044,40,Diamond,VG1
CC49999,32,Diamond,VG1
CC67703,27,Diamond,VG1
CC37042,26,Diamond,VG1
CC30039,50,Diamond,VG1
CC50821,43,Diamond,VG1
CC91580,50,Diamond,VG1
CC86091,36,Diamond,VG1
CC93975,33,Diamond,VG1
CC61473,42,Diamond,VG1
CC75923,37,Diamond,VG1
CC31589,47,Diamond,VG1
CC56752,46,Diamond,VG1
CC18873,42,Diamond,VG1
CC88884,36,Diamond,VG1
CC34809,35,Diamond,VG1
CC11887,27,Diamond,VG1
CC89275,23,Diamond,VG1
CC80532,22,Diamond,VG1
CC36120,42,Diamond,VG1
CC79965,25,Diamond,VG1
CC69866,40,Diamond,VG1
CC21905,31,Diamond,VG1
CC44761,31,Diamond,VG1
CC61197,40,Diamond,VG1
CC50262,33,Diamond,VG1
CC48798,45,Diamond,VG1
CC27478,21,Diamond,VG1
CC76819,36,Diamond,VG1
CC88606,50,Diamond,VG1
CC29479,49,Diamond,VG1
CC72351,23,Diamond,VG1
CC88364,21,Diamond,VG1
CC82406,29,Diamond,VG1
CC92201,21,Diamond,VG1
CC94801,47,Diamond,VG1
CC97150,48,Diamond,VG1
CC60667,28,Diamond,VG1
CC88834,25,Diamond,VG1
CC56285,46,Diamond,VG1
CC68767,38,Diamond,VG1
CC84118,24,Diamond,VG1
CC19363,48,Diamond,VG1
CC82499,42,Diamond,VG1
CC14537,38,Diamond,VG1
CC53182,46,Diamond,VG1
CC14377,25,Diamond,VG1
CC40153,21,Diamond,VG1
CC71597,40,Diamond,VG1
CC52613,41,Diamond,VG1
CC57561,50,Diamond,VG1
CC87721,42,Diamond,VG1
CC29948,37,Diamond,VG1
CC29870,46,Diamond,VG1
CC78255,47,Diamond,VG1
CC41495,47,Diamond,VG1
CC39871,24,Diamond,VG1
CC38664,28,Diamond,VG1
CC72376,24,Diamond,VG1
CC15126,25,Diamond,VG1
CC27234,38,Diamond,VG1
CC60682,37,Diamond,VG1
CC87618,34,Diamond,VG1
CC17097,27,Diamond,VG1
CC13181,27,Diamond,VG1
CC65946,50,Diamond,VG1
CC13951,28,Diamond,VG1
CC95269,46,Diamond,VG1
CC45715,43,Diamond,VG1
CC36597,27,Diamond,VG1
CC83928,23,Diamond,VG1
CC31703,37,Diamond,VG1
CC41891,38,Diamond,VG1
CC36071,36,Diamond,VG1
CC57082,40,Diamond,VG1
CC39703,34,Diamond,VG1
CC61684,27,Diamond,VG1
CC43214,46,Diamond,VG1
CC36850,22,Diamond,VG1
CC33119,34,Diamond,VG1
CC92613,38,Diamond,VG1
CC76722,37,Diamond,VG1
CC62496,44,Diamond,VG1
CC79066,38,Diamond,VG1
CC93666,48,Diamond,VG1
CC61384,31,Diamond,VG1
CC61186,41,Diamond,VG1
CC56775,32,Diamond,VG1
CC17963,25,Diamond,VG1
CC59183,34,Diamond,VG1
CC94342,36,Diamond,VG1
CC18410,34,Diamond,VG1
CC76388,46,Diamond,VG1
CC17780,42,Diamond,VG1
CC24253,43,Diamond,VG1
CC56243,32,Diamond,VG1
CC72086,47,Diamond,VG1
CC75465,31,Diamond,VG1
CC57547,41,Diamond,VG1
CC66274,47,Diamond,VG1
CC56978,20,Diamond,VG1
CC19471,49,Diamond,VG1
CC34113,29,Diamond,VG1
CC89861,45,Diamond,VG1
CC14133,50,Diamond,VG1
CC43648,39,Diamond,VG1
CC27811,20,Diamond,VG1
CC75243,27,Diamond,VG1
CC17371,39,Diamond,VG1
CC30535,39,Diamond,VG1
CC49672,26,Diamond,VG1
CC66726,38,Diamond,VG1
CC37622,34,Diamond,VG1
CC17029,47,Diamond,VG1
CC19740,32,Diamond,VG1
CC83554,22,Diamond,VG1
CC42241,24,Diamond,VG1
CC59681,25,Diamond,VG1
CC57989,47,Diamond,VG1
CC89894,44,Diamond,VG1
CC30849,47,Diamond,VG1
CC13102,40,Diamond,VG1
CC50779,27,Diamond,VG1
CC16317,41,Diamond,VG1
CC30489,22,Diamond,VG1
CC79521,40,Diamond,VG1
CC83438,42,Diamond,VG1
CC50602,34,Diamond,VG1
CC18131,23,Diamond,VG1
CC84727,32,Diamond,VG1
CC71546,22,Diamond,VG1
CC93561,32,Diamond,VG1
CC25488,32,Diamond,VG1
CC51147,47,Diamond,VG1
CC74265,26,Diamond,VG1
CC22762,43,Diamond,VG1
CC20970,49,Diamond,VG1
CC92301,38,Diamond,VG1
CC15666,30,Diamond,VG1
CC84323,44,Diamond,VG1
CC63552,25,Diamond,VG1
CC43969,22,Diamond,VG1
CC95441,45,Diamond,VG1
CC54403,35,Diamond,VG1
CC92646,23,Diamond,VG1
CC19702,29,Diamond,VG1
CC39355,49,Diamond,VG1
CC61867,32,Diamond,VG1
CC69274,47,Diamond,VG1
CC88346,49,Diamond,VG1
CC75641,47,Diamond,VG1
CC79690,46,Diamond,VG1
CC67323,50,Diamond,VG1
CC38543,26,Diamond,VG1
CC63603,40,Diamond,VG1
CC79241,42,Diamond,VG1
CC91192,25,Diamond,VG1
CC29656,47,Diamond,VG1
CC12535,40,Diamond,VG1
CC86479,25,Diamond,VG1
CC29807,27,Diamond,VG1
CC93606,23,Diamond,VG1
CC13679,40,Diamond,VG1
CC91922,47,Diamond,VG1
CC80426,28,Diamond,VG1
CC15024,27,Diamond,VG1
CC35634,20,Diamond,VG1
CC83024,46,Diamond,VG1
CC53797,35,Diamond,VG1
CC99969,32,Diamond,VG1
CC85673,20,Diamond,VG1
CC98545,45,Diamond,VG1
CC62663,33,Diamond,VG1
CC72302,22,Diamond,VG1
CC18795,37,Diamond,VG1
CC55518,27,Diamond,VG1
CC75940,36,Diamond,VG1
CC52452,39,Diamond,VG1
CC33426,40,Diamond,VG1
CC98318,30,Diamond,VG1
CC89410,32,Diamond,VG1
CC46891,27,Diamond,VG1
CC16169,39,Diamond,VG1
CC35949,46,Diamond,VG1
CC83876,48,Diamond,VG1
CC50680,27,Diamond,VG1
CC76655,48,Diamond,VG1
CC74856,23,Diamond,VG1
CC36530,33,Diamond,VG1
CC18006,29,Diamond,VG1
CC51926,32,Diamond,VG1
CC23300,32,Diamond,VG1
CC29472,32,Diamond,VG1
CC15022,44,Diamond,VG1
CC93546,35,Diamond,VG1
CC46031,43,Diamond,VG1
CC73145,31,Diamond,VG1
CC43998,45,Diamond,VG1
CC16279,35,Diamond,VG1
CC56396,23,Diamond,VG1
CC86798,37,Diamond,VG1
CC32212,27,Diamond,VG1
CC83213,48,Diamond,VG1
CC33582,21,Diamond,VG1
CC41352,33,Diamond,VG1
CC90779,21,Diamond,VG1
CC28562,50,Diamond,VG1
CC87493,49,Diamond,VG1
CC86097,21,Diamond,VG1
CC50309,45,Diamond,VG1
CC78416,48,Diamond,VG1
CC92359,33,Diamond,VG1
CC35626,25,Diamond,VG1
CC93830,22,Diamond,VG1
CC13531,29,Diamond,VG1
CC33497,42,Diamond,VG1
CC93148,24,Diamond,VG1
CC53765,31,Diamond,VG1
CC27192,27,Diamond,VG1
CC77470,32,Diamond,VG1
CC97456,32,Diamond,VG1
CC20628,42,Diamond,VG1
CC35342,38,Diamond,VG1
CC62373,43,Diamond,VG1
CC26442,31,Diamond,VG1
CC71591,24,Diamond,VG1
CC31232,21,Diamond,VG1
CC97179,32,Diamond,VG1
CC53175,26,Diamond,VG1
CC50187,33,Diamond,VG1
CC80920,48,Diamond,VG1
CC49501,28,Diamond,VG1
CC39647,48,Diamond,VG1
CC93132,43,Diamond,VG1
CC19582,48,Diamond,VG1
CC34253,35,Diamond,VG1
CC79266,36,Diamond,VG1
CC90583,34,Diamond,VG1
CC16905,39,Diamond,VG1
CC54982,22,Diamond,VG1
CC25490,44,Diamond,VG1
CC27584,48,Diamond,VG1
CC29103,40,Diamond,VG1
CC86325,35,Diamond,VG1
CC84667,32,Diamond,VG1
CC69420,21,Diamond,VG1
CC47966,23,Diamond,VG1
CC38265,50,Diamond,VG1
CC74132,29,Diamond,VG1
CC40516,31,Diamond,VG1
CC99550,29,Diamond,VG1
CC68317,29,Diamond,VG1
CC91740,49,Diamond,VG1
CC47189,32,Diamond,VG1
CC29820,28,Diamond,VG1
CC21135,47,Diamond,VG1
CC87692,41,Diamond,VG1
CC88137,32,Diamond,VG1
CC93361,49,Diamond,VG1
CC57249,39,Diamond,VG1
CC57923,24,Diamond,VG1
CC92385,32,Diamond,VG1
CC20405,38,Diamond,VG1
CC79942,24,Diamond,VG1
CC34752,30,Diamond,VG1
CC41640,42,Diamond,VG1
CC66461,43,Diamond,VG1
CC66625,40,Diamond,VG1
CC84729,30,Diamond,VG1
CC71724,40,Diamond,VG1
CC65661,36,Diamond,VG1
CC15151,26,Diamond,VG1
CC89032,27,Diamond,VG1
CC87762,27,Diamond,VG1
CC14882,27,Diamond,VG1
CC60303,25,Diamond,VG1
CC23438,39,Diamond,VG1
CC40091,31,Diamond,VG1
CC54697,22,Diamond,VG1
CC96289,39,Diamond,VG1
CC67052,24,Diamond,VG1
CC84335,23,Diamond,VG1
CC68237,38,Diamond,VG1
CC64660,49,Diamond,VG1
CC64725,26,Diamond,VG1
CC18002,50,Diamond,VG1
CC93003,47,Diamond,VG1
CC71411,31,Diamond,VG1
CC70613,30,Diamond,VG1
CC40729,23,Diamond,VG1
CC95483,25,Diamond,VG1
CC38776,30,Diamond,VG1
CC81464,32,Diamond,VG1
CC97800,42,Diamond,VG1
CC64405,21,Diamond,VG1
CC23785,44,Diamond,VG1
CC62141,47,Diamond,VG1
CC70548,49,Diamond,VG1
CC61839,48,Diamond,VG1
CC21417,37,Diamond,VG1
CC92870,44,Diamond,VG1
CC31842,33,Diamond,VG1
CC40654,42,Diamond,VG1
CC99585,40,Diamond,VG1
CC93535,35,Diamond,VG1
CC13497,41,Diamond,VG1
CC95481,46,Diamond,VG1
CC17698,34,Diamond,VG1
CC20824,24,Diamond,VG1
CC27921,31,Diamond,VG1
CC11507,47,Diamond,VG1
CC97843,24,Diamond,VG1
CC13503,20,Diamond,VG1
CC26512,31,Diamond,VG1
CC25113,29,Diamond,VG1
CC58677,37,Diamond,VG1
CC12101,25,Diamond,VG1
CC15251,23,Diamond,VG1
CC87219,39,Diamond,VG1
CC21973,20,Diamond,VG1
CC35789,41,Diamond,VG1
CC23643,28,Diamond,VG1
CC22029,29,Diamond,VG1
CC63267,30,Diamond,VG1
CC60822,28,Diamond,VG1
CC52113,40,Diamond,VG1
CC92484,29,Diamond,VG1
CC53113,48,Diamond,VG1
CC11879,20,Diamond,VG1
CC84985,23,Diamond,VG1
CC46092,24,Diamond,VG1
CC62391,47,Diamond,VG1
CC54011,32,Diamond,VG1
CC68497,37,Diamond,VG1
CC11553,36,Diamond,VG1
CC57565,31,Diamond,VG1
CC67372,37,Diamond,VG1
CC77268,32,Diamond,VG1
CC93254,37,Diamond,VG1
CC68665,34,Diamond,VG1
CC67473,49,Diamond,VG1
CC50484,42,Diamond,VG1
CC31597,24,Diamond,VG1
CC40113,33,Diamond,VG1
CC57679,32,Diamond,VG1
CC17351,37,Diamond,VG1
CC15055,29,Diamond,VG1
CC52694,42,Diamond,VG1
CC93914,26,Diamond,VG1
CC15476,24,Diamond,VG1
CC44463,36,Diamond,VG1
CC53452,50,Diamond,VG1
CC47413,48,Diamond,VG1
CC37535,37,Diamond,VG1
CC74293,36,Diamond,VG1
CC56946,33,Diamond,VG1
CC50016,50,Diamond,VG1
CC86898,42,Diamond,VG1
CC84159,39,Diamond,VG1
CC61432,23,Diamond,VG1
CC62253,37,Diamond,VG1
CC94882,39,Diamond,VG1
CC45559,43,Diamond,VG1
CC22163,27,Diamond,VG1
CC31257,49,Diamond,VG1
CC40887,25,Diamond,VG1
CC22916,24,Diamond,VG1
CC79495,46,Diamond,VG1
CC47230,43,Diamond,VG1
CC98607,49,Diamond,VG1
CC63715,44,Diamond,VG1
CC32580,29,Diamond,VG1
CC84237,36,Diamond,VG1
CC99240,25,Diamond,VG1
CC88026,22,Diamond,VG1
CC25230,22,Diamond,VG1
CC91902,42,Diamond,VG1
CC34617,36,Diamond,VG1
CC26446,33,Diamond,VG1
CC79516,26,Diamond,VG1
CC56899,41,Diamond,VG1
CC46426,38,Diamond,VG1
CC26329,32,Diamond,VG1
CC55893,24,Diamond,VG1
CC51874,35,Diamond,VG1
CC40644,43,Diamond,VG1
CC89950,22,Diamond,VG1
CC34355,45,Diamond,VG1
CC47676,25,Diamond,VG1
CC17770,44,Diamond,VG1
CC28623,42,Diamond,VG1
CC57981,46,Diamond,VG1
CC32994,45,Diamond,VG1
CC78525,36,Diamond,VG1
CC94696,41,Diamond,VG1
CC82459,29,Diamond,VG1
CC28335,30,Diamond,VG1
CC44762,33,Diamond,VG1
CC48807,26,Diamond,VG1
CC85715,29,Diamond,VG1
CC30888,34,Diamond,VG1
CC70170,38,Diamond,VG1
CC18568,42,Diamond,VG1
CC42628,21,Diamond,VG1
CC40620,23,Diamond,VG1
CC67782,34,Diamond,VG1
CC47742,37,Diamond,VG1
CC80074,36,Diamond,VG1
CC12607,31,Diamond,VG1
CC33694,42,Diamond,VG1
CC95451,24,Diamond,VG1
CC36905,24,Diamond,VG1
CC50327,20,Diamond,VG1
CC54544,46,Diamond,VG1
CC24768,36,Diamond,VG1
CC14254,34,Diamond,VG1
CC15942,35,Diamond,VG1
CC31210,22,Diamond,VG1
CC79447,39,Diamond,VG1
CC70397,29,Diamond,VG1
CC19501,28,Diamond,VG1
CC27196,23,Diamond,VG1
CC61758,32,Diamond,VG1
CC75644,48,Diamond,VG1
CC17871,28,Diamond,VG1
CC74546,42,Diamond,VG1
CC16172,20,Diamond,VG1
CC27461,20,Diamond,VG1
CC48264,35,Diamond,VG1
CC87694,50,Diamond,VG1
CC11181,28,Diamond,VG1
CC15918,32,Diamond,VG1
CC24049,50,Diamond,VG1
CC78650,34,Diamond,VG1
CC62052,35,Diamond,VG1
CC25250,23,Diamond,VG1
CC33907,31,Diamond,VG1
CC34501,40,Diamond,VG1
CC91191,40,Diamond,VG1
CC79177,48,Diamond,VG1
CC49131,47,Diamond,VG1
CC75590,29,Diamond,VG1
CC28515,45,Diamond,VG1
CC76663,39,Diamond,VG1
CC47662,41,Diamond,VG1
CC70289,20,Diamond,VG1
CC72243,31,Diamond,VG1
CC45075,43,Diamond,VG1
CC66570,34,Diamond,VG1
CC40274,37,Diamond,VG1
CC72853,26,Diamond,VG1
CC25312,42,Diamond,VG1
CC19007,26,Diamond,VG1
CC16214,40,Diamond,VG1
CC86102,38,Diamond,VG1
CC49480,34,Diamond,VG1
CC36870,49,Diamond,VG1
CC70628,40,Diamond,VG1
CC85561,20,Diamond,VG1
CC19280,47,Diamond,VG1
CC67468,23,Diamond,VG1
CC98191,21,Diamond,VG1
CC41672,20,Diamond,VG1
CC26498,43,Diamond,VG1
CC95133,47,Diamond,VG1
CC56316,47,Diamond,VG1
CC15895,46,Diamond,VG1
CC62992,44,Diamond,VG1
CC69984,45,Diamond,VG1
CC79216,35,Diamond,VG1
CC69279,28,Diamond,VG1
CC64000,26,Diamond,VG1
CC88490,24,Diamond,VG1
CC34682,41,Diamond,VG1
CC50572,44,Diamond,VG1
CC26426,45,Diamond,VG1
CC13145,33,Diamond,VG1
CC89243,42,Diamond,VG1
CC13641,40,Diamond,VG1
CC74876,21,Diamond,VG1
CC43212,23,Diamond,VG1
CC95238,26,Diamond,VG1
CC30408,48,Diamond,VG1
CC89698,50,Diamond,VG1
CC20373,28,Diamond,VG1
CC19156,35,Diamond,VG1
CC27885,46,Diamond,VG1
CC53895,20,Diamond,VG1
CC81382,44,Diamond,VG1
CC89228,26,Diamond,VG1
CC28485,48,Diamond,VG1
CC96277,20,Diamond,VG1
CC80160,33,Diamond,VG1
CC64556,50,Diamond,VG1
CC17590,40,Diamond,VG1
CC12448,33,Diamond,VG1
CC41949,39,Diamond,VG1
CC58344,21,Diamond,VG1
CC62840,43,Diamond,VG1
CC99992,24,Diamond,VG1
CC64714,20,Diamond,VG1
CC34598,32,Diamond,VG1
CC90214,39,Diamond,VG1
CC53807,45,Diamond,VG1
CC31565,36,Diamond,VG1
CC82224,32,Diamond,VG1
CC87479,34,Diamond,VG1
CC27963,31,Diamond,VG1
CC12391,27,Diamond,VG1
CC52360,42,Diamond,VG1
CC43853,21,Diamond,VG1
CC67516,20,Diamond,VG1
CC31906,28,Diamond,VG1
CC31890,21,Diamond,VG1
CC16985,36,Diamond,VG1
CC84782,44,Diamond,VG1
CC68754,32,Diamond,VG1
CC17722,32,Diamond,VG1
CC41775,47,Diamond,VG1
CC18499,48,Diamond,VG1
CC97203,46,Diamond,VG1
CC79016,43,Diamond,VG1
CC13178,34,Diamond,VG1
CC26268,27,Diamond,VG1
CC25411,25,Diamond,VG1
CC11270,47,Diamond,VG1
CC34736,20,Diamond,VG1
